Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total
f8425b6c69b7b41c91e61a75a4d81a4ef328e300,9e36bbce1658ed60bd457bb2187c3a1ed4f47714110ac46bca3649b331639a4c2f1175ffa042c025db1f71ca53cb0153403623a9da889d8c846a6d0aed86264e,2022-01-01T15:00:00.000Z,2022-01-01T15:15:00.000Z,1382,5.11,2,22,17.25,0.0,0.0,0.0,17.25
6f85ff6acb9ebf9080939b8b5e0127a4df87d9da,4fd6cc40972b7fd3e026723f0fc4928d7f3159ea0e0822b1cb2cb763e6d3d419be787835d9dd08715f7447db097fd3ee08a599372ed9c2e99978e0447d6fa1d3,2022-01-01T22:30:00.000Z,2022-01-01T22:45:00.000Z,540,2.2,2,2,8.25,0.0,0.0,0.0,8.25
64d17d6a691670246c04e567ce27134c410bbaa8,c51a860a4716b6a9e4529f8270d895478e79b5369d3fc254fc657536794c8a75dcfe83a8c2c229da7aa26688ee6e949fc9d5e4461d6deb768021a63e99158432,2022-01-01T14:30:00.000Z,2022-01-02T10:15:00.000Z,71540,1.91,2,2,8.75,0.0,0.0,0.0,8.75
4dc14bd12e47379095ab3133c65ba14f47c15766,4030b29dd1ab83d0c992425e312f2f93405cfc7d07f8888c63f24372c957102285d867adb5654b0271719ab1854bd31951dbdd9293fd7ad1cbe39f41d39d115d,2022-01-01T11:00:00.000Z,2022-01-01T11:30:00.000Z,1621,7.69,2,6,23.75,0.0,0.0,0.0,23.75
33df5cc1f6584485c8bdd318cee5021ca2115641,390210c789e65184cf389dd3484688acf1956ab0c6618362f43f2f60da01b8b3a2afb54349a98fa29c22d66ef23d7dd607493da0c78794b18893cc57b8af4799,2022-01-02T17:30:00.000Z,2022-01-02T18:15:00.000Z,2760,0.4,2,3,27.25,0.0,0.0,0.0,27.25
7dc026e726853c6689b688c86d5e701191f9ad3b,70bf7d4596f2cb1e28077895f272ce60c503eeeaa982089b7e95b4bec5b20620a6574b9246cbc2274ac520941e4c41385ffe16d806c5b53799fe86f2ad722df9,2022-01-02T10:45:00.000Z,2022-01-02T11:00:00.000Z,1345,11.91,2,76,31.25,4.76,0.0,0.0,36.51
ec72f77c3e60380d416585c6453411743f7ceb32,a7757fb6744a93997834888d41a9677289de26a17a110d2d05940cd00a7ca6f1bdf460f3f9e9c85a7d8a27647ee6e5c8f5cb3ba36dc6e3f6e13355207175147b,2022-01-02T10:30:00.000Z,2022-01-02T10:45:00.000Z,1255,8.72,2,8,24.5,0.0,0.0,0.0,24.5
449d988d92c7794713ed5c09555ac66c62839c97,da60c0b2a94e4c516b9c9bdaceeb3f17066f98190eb3895010b6071915a64752e5cb1532dc6d36f992a6ed48287e4409110651d140ba63296c1f68f0ed853676,2022-01-02T09:00:00.000Z,2022-01-02T09:30:00.000Z,1127,10.3,2,8,27.5,0.0,0.0,0.0,27.5
40c6cc3948d3fcf4ebc2159b4f2d1d525081f7fe,137d4f780c3823fdc5f26cec160a8c9f8eb952f769c5bc70d0bc747b3eda1d77f6c5df60f9caccccfecc6ded275a85c2cb5afcf4994f42473c445e8ef4a71e35,2022-01-02T21:00:00.000Z,2022-01-02T21:30:00.000Z,1914,10.58,13,77,28.5,0.0,0.0,0.0,28.5
a27fefdaba8fa56cfb843abf4004fa2f8852776c,8746d74ae224c45a8574504870718261238cb520b112531763948f16de37629e95991d014a1db76afbc21e02fd4103c1a811b2fd22d978cfceee331156254e49,2022-01-02T01:30:00.000Z,2022-01-02T01:30:00.000Z,144,0.51,13,14,4.5,0.0,0.0,0.0,4.5
9285c8add605af6193903709472712bd61340a04,c3ebfce9cb4f64d18d29e3e416e9f64dfe671eb8226d44719da28eff8fb2204be6684d86097d4ebc3eb951e8e21977035ecbcc5d96bce6105af21c56d794322a,2022-01-02T14:30:00.000Z,2022-01-02T14:30:00.000Z,358,0.58,13,13,5.5,0.0,0.0,0.0,5.5
19347a631b071db8628cfb142c807a28f5895eee,2780ead18beaa862cc67315ddabd9d1acaadcd6da82eba38b064d7d6f4acc260b68ef1ae3ce06dad845178107940b3493fa99640f0f70c25d15cf57336ab7b8f,2022-01-02T03:30:00.000Z,2022-01-02T04:00:00.000Z,1265,10.09,13,76,26.75,5.45,0.0,0.0,32.7
9a46221d0ca91ee8e747e2b2a2145678321f58d8,cc1fe1a922036ed1acacc3f250ae67b36b1d74034b916ece2725ec8b1679384f916884bf0a7b296976268d192d77c15e9224ab82e99379c6e7a9c8f89c4cf034,2022-01-02T12:45:00.000Z,2022-01-02T13:15:00.000Z,2145,6.69,54,75,24.25,0.0,0.0,0.0,24.25
959082b04029404cf309f14b1cb0c307226cfdea,76195767851c0e4807795915d7a0579a1c625c2eae552b36d989d32a60ca58318ca88fe17fcd825ceab7b45cb639e7c77d7b4a44629afa03f6f85b4e62c1d6b0,2022-01-02T16:15:00.000Z,2022-01-02T16:45:00.000Z,1500,10.4,54,41,29.25,0.0,0.0,1.0,30.25
